PROJECT DEF,WBS ELEMENT,SO DOCUMENT,SO DATE,REQ DELIVERY DATE,DURATION,CUSTOMER PO NUMBER,CUSTOMER CODE,CUSTOMER NAME,MATERIAL CODE,MATERIAL NAME,NO,QTY SO,UOM,UNIT PRICE SO,TOTAL PRICE SO,DELIVER QTY,UOM_1,UNIT PRICE DO,TOTAL PRICE DO,TO BE DELIVER QTY,INVOICED QTY,UOM_2,UNIT PRICE BILLING,TOTAL PRICE BILLING,TO BE INVOICE,STATUS,UNIT PRICE INVOICE,TO BE DELIVER INVOICE
M3-23001,M3-23001.9000000197,1200000213,2023-03-02,2023-03-13,133,POIMST/0223/00023,140002,"IMS TRADING, PT",FGB561U03021,FLEXIBLE HOSE OF MR & BP FOR INTERCAR,10,3,0,5386500,16159500,3,0,5386500,16159500,0,3,0,0,16159500,0,Complete,5386500,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0063,ABS 063 Jeruk Abu,10,5,0,996000,4980000,5,0,996000,4980000,0,5,0,0,4980000,0,Complete,996000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0064,ABS 064 Jeruk Abu,20,5,0,1178000,5890000,5,0,1178000,5890000,0,5,0,0,5890000,0,Complete,1178000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0067,ABS 067 Jeruk Abu,30,5,0,2375000,11875000,5,0,2375000,11875000,0,5,0,0,11875000,0,Complete,2375000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0068,ABS 068 Jeruk Abu,40,5,0,1977000,9885000,5,0,1977000,9885000,0,5,0,0,9885000,0,Complete,1977000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0069,ABS 069 Jeruk Abu,50,5,0,1977000,9885000,5,0,1977000,9885000,0,5,0,0,9885000,0,Complete,1977000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0070,ABS 070 JERUK ABU,60,5,0,1700500,8502500,5,0,1700500,8502500,0,5,0,0,8502500,0,Complete,1700500,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0071,ABS 071 JERUK ABU,70,5,0,1731000,8655000,5,0,1731000,8655000,0,5,0,0,8655000,0,Complete,1731000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0072,ABS 072 JERUK ABU,80,5,0,1750000,8750000,5,0,1750000,8750000,0,5,0,0,8750000,0,Complete,1750000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0073,ABS 073 Jeruk Abu,90,5,0,2660000,13300000,5,0,2660000,13300000,0,5,0,0,13300000,0,Complete,2660000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0074,ABS 074 Jeruk Abu,100,5,0,2660000,13300000,5,0,2660000,13300000,0,5,0,0,13300000,0,Complete,2660000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0075,ABS 075 Jeruk Abu,110,5,0,1902000,9510000,5,0,1902000,9510000,0,5,0,0,9510000,0,Complete,1902000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0076,ABS 076 Jeruk Abu,120,5,0,1855000,9275000,5,0,1855000,9275000,0,5,0,0,9275000,0,Complete,1855000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0078,ABS 078 Jeruk Abu,130,10,0,2149000,21490000,10,0,2149000,21490000,0,10,0,0,21490000,0,Complete,2149000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0079,ABS 079 Jeruk Abu,140,15,0,2071500,31072500,15,0,2071500,31072500,0,15,0,0,31072500,0,Complete,2071500,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0080,ABS 080 Jeruk Abu,150,5,0,1100000,5500000,5,0,1100000,5500000,0,5,0,0,5500000,0,Complete,1100000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0081,ABS 081 Jeruk Abu,160,5,0,2360500,11802500,5,0,2360500,11802500,0,5,0,0,11802500,0,Complete,2360500,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0058,ABS 058 Jeruk Abu,170,25,0,6745000,168625000,25,0,6745000,168625000,0,25,0,0,168625000,0,Complete,6745000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0059A,ABS 059A Jeruk Abu,180,10,0,1600000,16000000,10,0,1600000,16000000,0,10,0,0,16000000,0,Complete,1600000,0
M9-23004,M9-23004.9000000127,1200000214,2023-03-06,2023-03-18,142,PON/GMB/0323/00012,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0059B,ABS 059B Jeruk Abu,190,15,0,1681500,25222500,15,0,1681500,25222500,0,15,0,0,25222500,0,Complete,1681500,0
M1-23001,M1-23001.4500009981,1200000215,2023-03-08,2023-04-30,187,4500009981,140000,"INKA (PERSERO), PT",FGB52TP1803,Temperature & Vibration Sensor,10,16,0,83744000,1339904000,16,0,83744000,1339904000,0,16,0,0,1339904000,0,Complete,83744000,0
M1-23001,M1-23001.4500009981,1200000215,2023-03-08,2023-04-30,187,4500009981,140000,"INKA (PERSERO), PT",FGB52TK0507,Speed Sensor,20,4,0,26260000,105040000,4,0,26260000,105040000,0,4,0,0,105040000,0,Complete,26260000,0
M1-23001,M1-23001.4500009981,1200000215,2023-03-08,2023-04-30,187,4500009981,140000,"INKA (PERSERO), PT",FGB52TB5090,Pressure Sensor,30,4,0,19872000,79488000,4,0,19872000,79488000,0,4,0,0,79488000,0,Complete,19872000,0
M3-23001,M3-23001.9000000172,1200000217,2023-03-17,2023-04-28,194,POIMST/0323/00014,140002,"IMS TRADING, PT",FGB561U03021,FLEXIBLE HOSE OF MR & BP FOR INTERCAR,10,2,0,3591000,7182000,2,0,3591000,7182000,0,2,0,0,7182000,0,Complete,3591000,0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,2023-01-11,94,PO-22004897#1,20046,"BAMBANG DJAJA,PT",CBBD-2XL1A4-A27AVB,BODY CABINET 8000/20/6.6/50/Dyn5 (Panel),10,1,0,31077500,31077500,1,0,31077500,31077500,0,1,0,0,31077500,0,Complete,31077500,0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,2023-01-11,94,PO-22004897#1,20046,"BAMBANG DJAJA,PT",CVBD-2XL1A4-A27AV,BODY COVER 8000/20/6.6/50/Dyn5 (Panel),20,1,0,16213000,16213000,1,0,16213000,16213000,0,1,0,0,16213000,0,Complete,16213000,0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,2023-01-11,94,PO-22004897#1,20046,"BAMBANG DJAJA,PT",TNBD-2XL1A4-A27AV,BODY TANK 8000/20/6.6/50/Dyn5 (Panel),30,1,0,57232200,57232200,1,0,57232200,57232200,0,1,0,0,57232200,0,Complete,57232200,0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,2023-01-11,94,PO-22004897#1,20046,"BAMBANG DJAJA,PT",CVBD-1RE6A5-A32ADF,BODY COVER 2000/11/433/50/Dyn11 (Corgt),40,1,0,4680560,4680560,1,0,4680560,4680560,0,1,0,0,4680560,0,Complete,4680560,0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,2023-01-11,94,PO-22004897#1,20046,"BAMBANG DJAJA,PT",TNBD-1RE6A5-A32ADF,BODY TANK 2000/11/433/50/Dyn11 (Corgt),50,1,0,49051480,49051480,1,0,49051480,49051480,0,1,0,0,49051480,0,Complete,49051480,0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,2023-01-11,94,PO-22004897#1,20046,"BAMBANG DJAJA,PT",TNBD-C3PA7A41,"BODY TANKI 1250/20/400/50/Dyn5 + ISD,",60,2,0,20347760,40695520,2,0,20347760,40695520,0,0,0,0,0,0,Complete,20347760,2
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,2023-01-11,94,PO-22004897#1,20046,"BAMBANG DJAJA,PT",CVBD-C3PA7A4-OBAA,BODY COVER 1250/20/400/50/Dyn5 + ISD,70,2,0,4923960,9847920,2,0,4923960,9847920,0,2,0,0,9847920,0,Complete,4923960,0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,2023-01-11,94,PO-22004897#1,20046,"BAMBANG DJAJA,PT",CVBD-1TE6A5-A32ADF,BODY COVER 3000/11/433/50/Dyn11 (Corgt),80,1,0,6862180,6862180,1,0,6862180,6862180,0,1,0,0,6862180,0,Complete,6862180,0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,2023-01-11,94,PO-22004897#1,20046,"BAMBANG DJAJA,PT",TNBD-1TE6A5-A32ADF,BODY TANK 3000/11/433/50/Dyn11 (Corgt),90,1,0,56424880,56424880,1,0,56424880,56424880,0,1,0,0,56424880,0,Complete,56424880,0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,2023-01-11,94,PO-22004897#1,20046,"BAMBANG DJAJA,PT",CBBD-1TE6A5-A32ADF,BODY CABINET 3000/11/433/50/Dyn11 (Corgt,100,1,0,10926000,10926000,1,0,10926000,10926000,0,1,0,0,10926000,0,Complete,10926000,0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,2023-01-11,94,PO-22004897#1,20046,"BAMBANG DJAJA,PT",CBBD-1RE6A5-A32ADF,BODY CABINET 2000/11/433/50/Dyn11 (Corgt,110,1,0,19782900,19782900,1,0,19782900,19782900,0,1,0,0,19782900,0,Complete,19782900,0
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",CVBD-C3NA7A6-ABAA,BODY COVER 800/20/400/50/YNyn0,10,2,0,3011360,6022720,0,0,3011360,0,2,0,0,0,0,0,On Progress,3011360,2
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",TNBD-C3QA7A41-,BODY TANK DOU 1600/20/400/50/Dyn5 + ISD,20,2,0,21623720,43247440,0,0,21623720,0,2,0,0,0,0,0,On Progress,21623720,2
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",CVBD-C3QA7A41-ABAA,BODY COVER 1600/20/400/50/Dyn5,30,4,0,10627920,42511680,0,0,10627920,0,4,0,0,0,0,0,On Progress,10627920,4
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",TNBD-C3QA7A41-,BODY TANK DOU 1600/20/400/50/Dyn5 + ISD,40,4,0,43247440,172989760,0,0,43247440,0,4,0,0,0,0,0,On Progress,43247440,4
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",TNBD-C3NA7A4-B,"""BODY TANK 800/20/400/50/Dyn5 + ISD",50,2,0,23519760,47039520,0,0,23519760,0,2,0,0,0,0,0,On Progress,23519760,2
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",CVBD-C3QA7A41-,BODY COVER DOU 1600/20/400/50/Dyn5,60,2,0,5313960,10627920,0,0,5313960,0,2,0,0,0,0,0,On Progress,5313960,2
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",CVBD-C3NA7A41-ABAA,BODY COVER 800/20/400/50/Dyn5,70,1,0,1282560,1282560,0,0,1282560,0,1,0,0,0,0,0,On Progress,1282560,1
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",TNBD-C3NA7A41,BODY TANKI 800/20/400/50/Dyn5 +,80,1,0,6065380,6065380,0,0,6065380,0,1,0,0,0,0,0,On Progress,6065380,1
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",CVBD-C3NA7A4-ABAA,BODY COVER 800/20/400/50/Dyn5,90,2,0,2714320,5428640,0,0,2714320,0,2,0,0,0,0,0,On Progress,2714320,2
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",TNBD-C3NA7A4-B,"""BODY TANK 800/20/400/50/Dyn5 + ISD",100,2,0,12521760,25043520,0,0,12521760,0,2,0,0,0,0,0,On Progress,12521760,2
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",CVBD-C3OA7A41-ABAA,BODY COVER 1000/20/400/50/Dyn5 + ISD,110,2,0,2648360,5296720,0,0,2648360,0,2,0,0,0,0,0,On Progress,2648360,2
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",TNBD-C3OA7A41-,BODY TANK DOU 1000/20/400/50/Dyn5 + ISD,120,2,0,14169760,28339520,0,0,14169760,0,2,0,0,0,0,0,On Progress,14169760,2
M9-22007,M9-22007.9000000037,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",CVBD-C3PA7A4-ABAA,BODY COVER 1250/20/400/50/Dyn5,130,2,0,4923960,9847920,0,0,4923960,0,2,0,0,0,0,0,On Progress,4923960,2
0,0,1200000219,2023-03-24,2023-01-11,94,PO-22005057#1,20046,"BAMBANG DJAJA,PT",TNBD-C3PA7A4,BODY TANKI 1250/20/400/50/Dyn5 + ISD,140,2,0,20347760,40695520,0,0,20347760,0,2,0,0,0,0,0,On Progress,20347760,2
M9-23004,M9-23004.9000000217,1200000220,2023-04-11,2023-04-20,211,PON/GMB/0423/00018,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0082,ABS 082 Jeruk Abu,10,2,0,1388800,2777600,2,0,1388800,2777600,0,2,0,0,2777600,0,Complete,1388800,0
M3-22003,M3-22003.9000000034,1200000221,2023-04-11,2022-09-30,374,POIMST/0722/00031,140002,"IMS TRADING, PT",FGB50AA3042241,FOG LAMP COVER KIRI,10,6,0,10291800,61750800,6,0,10291800,61750800,0,6,0,0,61750800,0,Complete,10291800,0
M9-22007,M9-22007.9000000039,1200000222,2023-04-17,2023-01-03,110,PO-22005708#1,20046,"BAMBANG DJAJA,PT",TN-PX-M35A8A3-A,MS Construction ( 3.190 Kg ),10,2,0,291016000,582032000,0,0,291016000,0,2,0,0,0,0,0,On Progress,291016000,2
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0083,ABS 083 Jeruk Abu,10,10,0,1500000,15000000,10,0,1500000,15000000,0,10,0,0,15000000,0,Complete,1500000,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0063,ABS 063 Jeruk Abu,20,6,0,1195200,7171200,6,0,1195200,7171200,0,6,0,0,7171200,0,Complete,1195200,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0064,ABS 064 Jeruk Abu,30,6,0,1413600,8481600,6,0,1413600,8481600,0,6,0,0,8481600,0,Complete,1413600,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0067,ABS 067 Jeruk Abu,40,11,0,5225000,57475000,11,0,5225000,57475000,0,11,0,0,57475000,0,Complete,5225000,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0070,ABS 070 JERUK ABU,50,6,0,2040600,12243600,6,0,2040600,12243600,0,6,0,0,12243600,0,Complete,2040600,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0071,ABS 071 JERUK ABU,60,6,0,2077200,12463200,6,0,2077200,12463200,0,6,0,0,12463200,0,Complete,2077200,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0073,ABS 073 Jeruk Abu,70,6,0,3192000,19152000,6,0,3192000,19152000,0,6,0,0,19152000,0,Complete,3192000,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0074,ABS 074 Jeruk Abu,80,6,0,3192000,19152000,6,0,3192000,19152000,0,6,0,0,19152000,0,Complete,3192000,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0075,ABS 075 Jeruk Abu,90,6,0,2282400,13694400,6,0,2282400,13694400,0,6,0,0,13694400,0,Complete,2282400,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0076,ABS 076 Jeruk Abu,100,6,0,2226000,13356000,6,0,2226000,13356000,0,6,0,0,13356000,0,Complete,2226000,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0077,ABS 077 JERUK ABU,110,6,0,4166400,24998400,6,0,4166400,24998400,0,6,0,0,24998400,0,Complete,4166400,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0078,ABS 078 Jeruk Abu,120,12,0,2578800,30945600,12,0,2578800,30945600,0,12,0,0,30945600,0,Complete,2578800,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0079,ABS 079 Jeruk Abu,130,33,0,4557300,150390900,33,0,4557300,150390900,0,33,0,0,150390900,0,Complete,4557300,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0080,ABS 080 Jeruk Abu,140,6,0,1320000,7920000,6,0,1320000,7920000,0,6,0,0,7920000,0,Complete,1320000,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0081,ABS 081 Jeruk Abu,150,11,0,5193100,57124100,11,0,5193100,57124100,0,11,0,0,57124100,0,Complete,5193100,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0058,ABS 058 Jeruk Abu,160,50,0,13490000,674500000,50,0,13490000,674500000,0,50,0,0,674500000,0,Complete,13490000,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0059A,ABS 059A Jeruk Abu,170,20,0,3200000,64000000,20,0,3200000,64000000,0,20,0,0,64000000,0,Complete,3200000,0
M9-23004,M9-23004.9000000231,1200000225,2023-05-05,2023-05-17,262,PON/GMB/0523/00005,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0059B,ABS 059B Jeruk Abu,180,30,0,3363000,100890000,30,0,3363000,100890000,0,30,0,0,100890000,0,Complete,3363000,0
M3-23001,M3-23001.9000000220,1200000227,2023-05-10,2023-06-14,295,POIMST/0423/00021,140002,"IMS TRADING, PT",FGB49CP1004,LINK,10,2,0,814000,1628000,0,0,814000,0,2,0,0,0,0,0,On Progress,814000,2
M3-23001,M3-23001.9000000220,1200000227,2023-05-10,2023-06-14,295,POIMST/0423/00021,140002,"IMS TRADING, PT",FGB49CL1005,UNCOUPLING LEVER ASSY,20,2,0,3064000,6128000,0,0,3064000,0,2,0,0,0,0,0,On Progress,3064000,2
M3-23001,M3-23001.9000000220,1200000227,2023-05-10,2023-06-14,295,POIMST/0423/00021,140002,"IMS TRADING, PT",FGB49CU1006,LEVER LOCK ASSY,30,2,0,5340000,10680000,0,0,5340000,0,2,0,0,0,0,0,On Progress,5340000,2
M3-23001,M3-23001.9000000220,1200000227,2023-05-10,2023-06-14,295,POIMST/0423/00021,140002,"IMS TRADING, PT",FGB49UT1009,REINFORCING PLATE,40,2,0,570000,1140000,0,0,570000,0,2,0,0,0,0,0,On Progress,570000,2
M3-23001,M3-23001.9000000220,1200000227,2023-05-10,2023-06-14,295,POIMST/0423/00021,140002,"IMS TRADING, PT",FGB49CS1011,CENTERING ROD ASSY,50,2,0,31400000,62800000,0,0,31400000,0,2,0,0,0,0,0,On Progress,31400000,2
M3-23001,M3-23001.9000000220,1200000227,2023-05-10,2023-06-14,295,POIMST/0423/00021,140002,"IMS TRADING, PT",FGB49DF1012,PIN,60,2,0,1280000,2560000,0,0,1280000,0,2,0,0,0,0,0,On Progress,1280000,2
M3-23001,M3-23001.9000000220,1200000227,2023-05-10,2023-06-14,295,POIMST/0423/00021,140002,"IMS TRADING, PT",FGB49DG1013,CENTER PIN COUPLER,70,2,0,8020000,16040000,0,0,8020000,0,2,0,0,0,0,0,On Progress,8020000,2
M9-23004,M9-23004.9000000245,1200000237,2023-06-16,2023-06-09,327,PON/GMB/0523/00066,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0063,ABS 063 Jeruk Abu,10,5,0,996000,4980000,5,0,996000,4980000,0,5,0,0,4980000,0,Complete,996000,0
M9-23004,M9-23004.9000000245,1200000237,2023-06-16,2023-06-09,327,PON/GMB/0523/00066,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0091,ABS 091 JERUK ABU + SAMBUNGAN,20,10,0,5192500,51925000,10,0,5192500,51925000,0,10,0,0,51925000,0,Complete,5192500,0
M9-23004,M9-23004.9000000245,1200000237,2023-06-16,2023-06-09,327,PON/GMB/0523/00066,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0092,ABS 092 JERUK ABU + SAMBUNGAN,30,10,0,5192500,51925000,10,0,5192500,51925000,0,10,0,0,51925000,0,Complete,5192500,0
M9-23004,M9-23004.9000000250,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0063,ABS 063 Jeruk Abu,10,10,0,1992000,19920000,10,0,1992000,19920000,0,10,0,0,19920000,0,Complete,1992000,0
M9-23004,M9-23004.9000000250,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0064,ABS 064 Jeruk Abu,20,10,0,2356000,23560000,10,0,2356000,23560000,0,10,0,0,23560000,0,Complete,2356000,0
M9-23004,M9-23004.9000000250,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0067,ABS 067 Jeruk Abu,30,10,0,4750000,47500000,10,0,4750000,47500000,0,10,0,0,47500000,0,Complete,4750000,0
M9-23004,M9-23004.9000000250,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0070,ABS 070 JERUK ABU,40,10,0,3401000,34010000,10,0,3401000,34010000,0,10,0,0,34010000,0,Complete,3401000,0
M9-23004,M9-23004.9000000250,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0071,ABS 071 JERUK ABU,50,10,0,3462000,34620000,10,0,3462000,34620000,0,10,0,0,34620000,0,Complete,3462000,0
M9-23004,M9-23004.9000000250,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0077,ABS 077 JERUK ABU,60,10,0,6944000,69440000,10,0,6944000,69440000,0,10,0,0,69440000,0,Complete,6944000,0
M9-23004,M9-23004.9000000250,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0078,ABS 078 Jeruk Abu,70,20,0,4298000,85960000,20,0,4298000,85960000,0,20,0,0,85960000,0,Complete,4298000,0
0,0,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0079,ABS 079 Jeruk Abu,80,30,0,4143000,124290000,30,0,4143000,124290000,0,30,0,0,124290000,0,Complete,4143000,0
M9-23004,M9-23004.9000000250,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0080,ABS 080 Jeruk Abu,90,10,0,2200000,22000000,10,0,2200000,22000000,0,10,0,0,22000000,0,Complete,2200000,0
M9-23004,M9-23004.9000000250,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0081,ABS 081 Jeruk Abu,100,10,0,4721000,47210000,10,0,4721000,47210000,0,10,0,0,47210000,0,Complete,4721000,0
M9-23004,M9-23004.9000000250,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0058,ABS 058 Jeruk Abu,110,50,0,13490000,674500000,50,0,13490000,674500000,0,50,0,0,674500000,0,Complete,13490000,0
M9-23004,M9-23004.9000000250,1200000238,2023-06-16,2023-06-26,344,PON/GMB/0623/00026,20047,"GUNUNG MAS BERSINAR,PT",FGB566A0059A,ABS 059A Jeruk Abu,120,20,0,3200000,64000000,20,0,3200000,64000000,0,20,0,0,64000000,0,Complete,3200000,0
